"Factor","Value"
"termite.count.100m",0.389399100448948
"urema_dist",-0.489479934334951
"tree_hansen",0.443577324698256
"termite.count.100m",-0.54508505205944
"urema_dist",-0.292064289487546
"tree_hansen",0.16927343373517
"termite.count.100m",-0.187185311107751
"urema_dist",-0.129690131690846
"tree_hansen",-0.110100081254175
"termite.count.100m",0.113622272340426
"urema_dist",-0.378482354059849
"tree_hansen",0.166037204110897
"termite.count.100m",0.25295032922959
"urema_dist",-0.435408582885398
"tree_hansen",0.549523732500707
"termite.count.100m",0.089795785687025
"urema_dist",-0.0973837308868311
"tree_hansen",-0.151790908006794
"termite.count.100m",0.678418431756561
"urema_dist",-0.40436678888237
"tree_hansen",0.411604247607616
"termite.count.100m",0.103195821382755
"urema_dist",-0.387626802473636
"tree_hansen",0.338547485504568
"termite.count.100m",-0.365725648752708
"urema_dist",-0.303879045109683
"tree_hansen",0.583125716907482
"termite.count.100m",-0.102391337539625
"urema_dist",-0.166961769323481
"tree_hansen",0.439441885027237
"termite.count.100m",-0.177016621972515
"urema_dist",-0.0728823412440361
"tree_hansen",-0.190046343658052
"termite.count.100m",-0.115063560116515
"urema_dist",-0.32256350991442
"tree_hansen",0.26805168366022
"termite.count.100m",0.355561853660301
"urema_dist",-0.176874185157696
"tree_hansen",0.223450968113186
"termite.count.100m",0.601579472783969
"urema_dist",-0.331987191596168
"tree_hansen",-0.158152558568887
"termite.count.100m",0.0646421121689819
"urema_dist",-0.447202587592765
"tree_hansen",0.355427099256212
"termite.count.100m",0.0262020137326566
"urema_dist",-0.0553194219792322
"tree_hansen",0.184181430179702
"termite.count.100m",0.210170737151702
"urema_dist",-0.335102429920827
"tree_hansen",0.390307568066807
"termite.count.100m",0.761421782643451
"urema_dist",-0.700107864508134
"tree_hansen",0.029184821542702
"termite.count.100m",-0.024907346677991
"urema_dist",-0.578400381763659
"tree_hansen",-0.0296674806430423
"termite.count.100m",0.146891780754344
"urema_dist",-0.408754048119878
"tree_hansen",1.9995985623189e-05
"termite.count.100m",-0.2023688381755
"urema_dist",-0.679367769373354
"tree_hansen",0.367781788780345
"termite.count.100m",0.582512813963234
"urema_dist",-0.328188503629066
"tree_hansen",0.0260110376013274
"termite.count.100m",-0.111756060813369
"urema_dist",-0.429803560810917
"tree_hansen",0.36168435403616
"termite.count.100m",0.438220597585844
"urema_dist",-0.198277353649605
"tree_hansen",0.0859347539986141
"termite.count.100m",-0.172708348343288
"urema_dist",-0.528036639645034
"tree_hansen",0.293976293889897
"termite.count.100m",0.404940021935288
"urema_dist",-0.50608946330854
"tree_hansen",0.0230718189712051
"termite.count.100m",-0.288367123421272
"urema_dist",0.063834554319187
"tree_hansen",0.0310448613770775
"termite.count.100m",0.0753318454769042
"urema_dist",-0.2807082624553
"tree_hansen",0.605082317672509
"termite.count.100m",-0.00607684727229457
"urema_dist",-0.129192274132923
"tree_hansen",0.18395244066413
"termite.count.100m",-0.130583584067786
"urema_dist",-0.278722661398524
"tree_hansen",0.414354845392999
"termite.count.100m",0.238603508654539
"urema_dist",-0.431421791591664
"tree_hansen",0.340478354297658
"termite.count.100m",-0.0206543819492021
"urema_dist",-0.343351479998541
"tree_hansen",0.234243628123488
"termite.count.100m",-0.129421042242365
"urema_dist",-0.299074886676293
"tree_hansen",0.557987713419519
"termite.count.100m",0.490967541565701
"urema_dist",-0.33193072546834
"tree_hansen",0.243070123908761
"termite.count.100m",-0.0200051891035599
"urema_dist",-0.358758321649245
"tree_hansen",-0.0965640319913676
"termite.count.100m",0.0846638832395041
"urema_dist",-0.208699920036155
"tree_hansen",-0.333718350653862
"termite.count.100m",-0.160140128274157
"urema_dist",-0.140378349174444
"tree_hansen",-0.0758098972069655
"termite.count.100m",-0.188637225225357
"urema_dist",-0.336700836146221
"tree_hansen",-0.235278399968364
"termite.count.100m",-0.220562988083544
"urema_dist",-0.347619040311427
"tree_hansen",0.218116276518052
"termite.count.100m",0.254726258080184
"urema_dist",-0.495068657324627
"tree_hansen",0.593860165779833
"termite.count.100m",-0.0466225975108315
"urema_dist",-0.392536039865802
"tree_hansen",-0.0702496599849911
"termite.count.100m",-0.00948219985428984
"urema_dist",-0.424680013302761
"tree_hansen",0.0361846341735908
"termite.count.100m",0.122797021999001
"urema_dist",-0.328274898447288
"tree_hansen",0.521256408304339
"termite.count.100m",-0.220178258600396
"urema_dist",-0.334572164143982
"tree_hansen",-0.00839622746008659
"termite.count.100m",-0.110556287646472
"urema_dist",-0.428644077732197
"tree_hansen",0.295790696708182
"termite.count.100m",-0.181185252463544
"urema_dist",-0.165778407702998
"tree_hansen",0.308535957092713
"termite.count.100m",-0.477926829376607
"urema_dist",-0.201202669136456
"tree_hansen",-0.445548618417275
"termite.count.100m",-0.145270193542066
"urema_dist",-0.29507540347832
"tree_hansen",0.316214676911664
"termite.count.100m",0.400127511523402
"urema_dist",-0.481062682124367
"tree_hansen",0.18665677955558
"termite.count.100m",-0.147977400256648
"urema_dist",-0.194287153416461
"tree_hansen",-0.0257912650115414
"termite.count.100m",-0.472606955405288
"urema_dist",-0.280847567176434
"tree_hansen",0.216836313007866
"termite.count.100m",0.181761482670301
"urema_dist",-0.682681864844897
"tree_hansen",0.440328586664393
"termite.count.100m",0.0841760549342984
"urema_dist",-0.431396395797363
"tree_hansen",0.311021133196799
"termite.count.100m",-0.48002959506424
"urema_dist",-0.547173769161891
"tree_hansen",0.325090428324973
"termite.count.100m",0.150862201334243
"urema_dist",-0.307504848919976
"tree_hansen",0.13400728752088
"termite.count.100m",-0.019832389426082
"urema_dist",-0.558739456942116
"tree_hansen",0.315880384412056
"termite.count.100m",0.127208045797671
"urema_dist",-0.419783417751768
"tree_hansen",0.225056910697035
"termite.count.100m",0.263450990431016
"urema_dist",-0.659729382454262
"tree_hansen",0.142504225884197
"termite.count.100m",0.332166681332198
"urema_dist",-0.205350290132165
"tree_hansen",-0.0492396695909336
"termite.count.100m",-0.351474142487952
"urema_dist",-0.519205303462027
"tree_hansen",-0.293857430815182
"termite.count.100m",-0.661030530470227
"urema_dist",-0.498385989988942
"tree_hansen",0.290119752296661
"termite.count.100m",0.307612653774975
"urema_dist",-0.338883226984244
"tree_hansen",0.135414113441995
"termite.count.100m",-0.0594776159064323
"urema_dist",-0.56249515290855
"tree_hansen",0.0580826754887566
"termite.count.100m",0.035492134010527
"urema_dist",-0.203825385489826
"tree_hansen",0.000823400805470609
"termite.count.100m",-0.0199866373891159
"urema_dist",-0.316241514630977
"tree_hansen",0.119592541901145
"termite.count.100m",0.774943655135738
"urema_dist",-0.514934109549976
"tree_hansen",0.184293632239744
"termite.count.100m",0.252935817371861
"urema_dist",-0.173462613315168
"tree_hansen",-0.589707262233297
"termite.count.100m",-0.0594251768900805
"urema_dist",-0.526329416528448
"tree_hansen",0.0580774686993164
"termite.count.100m",0.107876316135622
"urema_dist",-0.112242433316705
"tree_hansen",-0.543815784412521
"termite.count.100m",0.190029827645699
"urema_dist",-0.204669425082239
"tree_hansen",0.0115342330956003
"termite.count.100m",0.249556745708516
"urema_dist",-0.289611285663744
"tree_hansen",0.337107127700381
"termite.count.100m",-0.349980862338482
"urema_dist",-0.20906903213005
"tree_hansen",0.578322344906935
"termite.count.100m",-0.0683549084031754
"urema_dist",-0.40626045680492
"tree_hansen",-0.0393262548432024
"termite.count.100m",0.158353161696673
"urema_dist",-0.211518893748072
"tree_hansen",0.243110040891284
"termite.count.100m",0.219131067537263
"urema_dist",-0.529933495614249
"tree_hansen",0.156428363709553
"termite.count.100m",0.54871783042814
"urema_dist",-0.813360756168945
"tree_hansen",0.471311595777077
"termite.count.100m",-0.071156270167996
"urema_dist",0.206805061662992
"tree_hansen",0.265646211545859
"termite.count.100m",0.00690723551921341
"urema_dist",-0.284149488784337
"tree_hansen",0.0124531640118796
"termite.count.100m",0.200252349147488
"urema_dist",-0.054429732786306
"tree_hansen",0.433441253325566
"termite.count.100m",0.208673457729141
"urema_dist",-0.529184677733515
"tree_hansen",0.790180976184379
"termite.count.100m",-0.20986858580449
"urema_dist",-0.601911387534586
"tree_hansen",0.266767522466262
"termite.count.100m",-0.310649540087404
"urema_dist",-0.307619772037617
"tree_hansen",-0.109165664592287
"termite.count.100m",-0.148085103806723
"urema_dist",-0.0176545876680316
"tree_hansen",-0.32315847750832
"termite.count.100m",-0.0670454261292414
"urema_dist",-0.388273932750698
"tree_hansen",-0.0265248505121518
"termite.count.100m",0.0253270278802138
"urema_dist",-0.251782131561437
"tree_hansen",0.261667647133256
"termite.count.100m",0.0709277381386934
"urema_dist",-0.148868026353678
"tree_hansen",-0.257901496085597
"termite.count.100m",-0.142498843767435
"urema_dist",-0.277223134864002
"tree_hansen",0.0931414953998898
"termite.count.100m",0.347604543190567
"urema_dist",-0.230131127881064
"tree_hansen",0.137552077339974
"termite.count.100m",-0.286248085804135
"urema_dist",-0.344412288827759
"tree_hansen",0.0800819577969955
"termite.count.100m",0.0288150298410388
"urema_dist",-0.236322210398005
"tree_hansen",-0.0527425787671035
"termite.count.100m",0.0121102791409504
"urema_dist",-0.351447258280804
"tree_hansen",0.209638238966959
"termite.count.100m",0.0775725707290499
"urema_dist",-0.507020612434634
"tree_hansen",0.458795751048315
"termite.count.100m",0.0110323690993806
"urema_dist",-0.264107800987518
"tree_hansen",0.235070016835709
"termite.count.100m",-0.0701421235519225
"urema_dist",-0.32813933867877
"tree_hansen",-0.585025748386738
"termite.count.100m",-0.684469951836982
"urema_dist",-0.187440415090769
"tree_hansen",0.212400128651832
"termite.count.100m",-0.552118709872936
"urema_dist",-0.309384363932791
"tree_hansen",0.437465202683446
"termite.count.100m",0.101439085222137
"urema_dist",-0.534504040408238
"tree_hansen",0.106140453331926
"termite.count.100m",-0.102954263648584
"urema_dist",-0.00832170948174427
"tree_hansen",-0.318175345257426
"termite.count.100m",0.160307920750208
"urema_dist",-0.300955255380534
"tree_hansen",0.192153758976049
"termite.count.100m",-0.14027918802789
"urema_dist",-0.27296748915644
"tree_hansen",-0.0402958457345114
"termite.count.100m",-0.229594877838356
"urema_dist",-0.337100668359732
"tree_hansen",0.415457374820282
"termite.count.100m",0.183971785674666
"urema_dist",-0.66975977363038
"tree_hansen",0.274127734819294
"termite.count.100m",0.805878104326682
"urema_dist",-0.726764808121008
"tree_hansen",0.449119496043324
"termite.count.100m",0.237237267738708
"urema_dist",-0.393979177387787
"tree_hansen",-0.0310407808992094
"termite.count.100m",0.0184104979240635
"urema_dist",-0.516727998507476
"tree_hansen",0.760549517007968
"termite.count.100m",0.0417636442278436
"urema_dist",-0.444084585171101
"tree_hansen",0.0735420974309262
"termite.count.100m",0.198740599331004
"urema_dist",-0.432362598729525
"tree_hansen",0.609186750269274
"termite.count.100m",-0.112875763048135
"urema_dist",-0.334252267220583
"tree_hansen",0.157537119506072
"termite.count.100m",0.233438179262776
"urema_dist",-0.51226980997658
"tree_hansen",0.438590537274727
"termite.count.100m",-0.0622716723606136
"urema_dist",-0.27457139132007
"tree_hansen",0.270020412961693
"termite.count.100m",0.139578692298841
"urema_dist",-0.157289584876474
"tree_hansen",-0.31248702033768
"termite.count.100m",-0.000613245685381403
"urema_dist",-0.0868975362457684
"tree_hansen",0.103442850412146
"termite.count.100m",-0.237802362953597
"urema_dist",-0.220065094481569
"tree_hansen",-0.36814764868196
"termite.count.100m",-0.502090919717717
"urema_dist",-0.387406838433688
"tree_hansen",0.129787533341228
"termite.count.100m",-0.0617143609663509
"urema_dist",-0.365443494643198
"tree_hansen",-0.351169417457574
"termite.count.100m",0.802121852894143
"urema_dist",-0.369897230963476
"tree_hansen",-0.0960671897397704
"termite.count.100m",-0.288727992726666
"urema_dist",-0.0950878155985807
"tree_hansen",-0.05126479887656
"termite.count.100m",-0.24164333610243
"urema_dist",-0.108514675270918
"tree_hansen",0.0872463487234739
"termite.count.100m",0.123128775019686
"urema_dist",-0.561271493848481
"tree_hansen",0.506134670930031
"termite.count.100m",-0.1581506356488
"urema_dist",-0.0727280334011565
"tree_hansen",0.0200690372359532
"termite.count.100m",0.116366911073283
"urema_dist",-0.487940519284024
"tree_hansen",-0.197881328853267
"termite.count.100m",-0.109149743121609
"urema_dist",-0.348843542951351
"tree_hansen",0.128950197119387
"termite.count.100m",-0.224097113510207
"urema_dist",-0.355429432481913
"tree_hansen",-0.477132003367589
"termite.count.100m",-0.0653660350150344
"urema_dist",-0.485022185795419
"tree_hansen",0.0572883638669529
"termite.count.100m",0.00190719848019011
"urema_dist",-0.295514499901819
"tree_hansen",0.0938696702742038
"termite.count.100m",0.0557968553324983
"urema_dist",-0.401322981048436
"tree_hansen",0.175346550668118
"termite.count.100m",0.1833581247624
"urema_dist",-0.342748566123406
"tree_hansen",-0.065599697295141
"termite.count.100m",0.409407224083516
"urema_dist",-0.52135147046173
"tree_hansen",0.404915342996774
"termite.count.100m",0.208549804257751
"urema_dist",-0.318862719464708
"tree_hansen",0.0828569590775756
"termite.count.100m",0.158748376654452
"urema_dist",-0.130160174896706
"tree_hansen",0.560370784775015
"termite.count.100m",0.00458140171152212
"urema_dist",-0.746078419983076
"tree_hansen",0.857629673719425
"termite.count.100m",-0.161420114527111
"urema_dist",-0.26188252266159
"tree_hansen",0.250233526555839
"termite.count.100m",0.252709670991893
"urema_dist",-0.268820432917293
"tree_hansen",0.00763253038678623
"termite.count.100m",0.299140703941783
"urema_dist",-0.291694109684303
"tree_hansen",-0.0788800647946054
"termite.count.100m",0.240517236751351
"urema_dist",-0.484737981765713
"tree_hansen",-0.335407687616219
"termite.count.100m",-0.506298505283967
"urema_dist",-0.204014907452746
"tree_hansen",0.130988357196252
"termite.count.100m",0.10949334380599
"urema_dist",-0.538008275553789
"tree_hansen",0.460251976481159
"termite.count.100m",-0.215274069468971
"urema_dist",-0.350999593246297
"tree_hansen",0.0028083104909658
"termite.count.100m",0.0175671676960518
"urema_dist",-0.00417140326670215
"tree_hansen",0.215244891385389
"termite.count.100m",0.0806124138104725
"urema_dist",-0.341961621070479
"tree_hansen",0.358229490003694
"termite.count.100m",0.130990622385569
"urema_dist",-0.594100812329693
"tree_hansen",0.554153120340388
"termite.count.100m",-0.406415798184932
"urema_dist",-0.0458161407724604
"tree_hansen",-0.254094284418189
"termite.count.100m",-0.0566221517542098
"urema_dist",-0.582353383053556
"tree_hansen",0.194469794888117
"termite.count.100m",0.187177106387875
"urema_dist",-0.0953568711060712
"tree_hansen",-0.361338331153534
"termite.count.100m",0.134845903856316
"urema_dist",-0.221504770862327
"tree_hansen",-0.246408261308707
"termite.count.100m",0.0497733607728691
"urema_dist",-0.172309750812515
"tree_hansen",0.0973488659269225
"termite.count.100m",0.114572337406292
"urema_dist",-0.106121422544463
"tree_hansen",0.755261841883453
"termite.count.100m",0.127941675449795
"urema_dist",-0.499546796531887
"tree_hansen",0.199916162169886
"termite.count.100m",0.179608622224498
"urema_dist",-0.488436593263735
"tree_hansen",0.768543053474538
"termite.count.100m",0.0620067777872109
"urema_dist",-0.483398972373149
"tree_hansen",0.0277616702544722
"termite.count.100m",0.0786884015603888
"urema_dist",-0.334067815333908
"tree_hansen",-0.244905692749515
"termite.count.100m",0.0161113341507415
"urema_dist",-0.134279472917933
"tree_hansen",-0.0419158222971007
"termite.count.100m",0.134122651272718
"urema_dist",-0.394939243018478
"tree_hansen",0.312395322747185
"termite.count.100m",-0.10598395763728
"urema_dist",-0.162038867930064
"tree_hansen",0.0468063868807417
"termite.count.100m",-0.0484804916900385
"urema_dist",-0.519808198268738
"tree_hansen",-0.107392933123366
"termite.count.100m",0.303588010725237
